customer_id,first_visit_date,first_purchase_date,cohort_month,user_type_flag,user_type_label,lifetime_sessions,lifetime_revenue,avg_order_value
4673,2024-11-25,,2024-11,0,New,1,0.0,0.0
4674,2024-08-29,2024-08-29,2024-08,1,Returning,4,898.15,224.54
4675,2024-08-19,,2024-08,1,Returning,2,0.0,0.0
4676,2024-04-25,2024-09-12,2024-04,1,Returning,3,745.51,248.5
4677,2024-07-26,2024-12-25,2024-07,1,Returning,2,4654.66,2327.33
4678,2024-03-20,,2024-03,1,Returning,2,0.0,0.0
4679,2024-03-10,,2024-03,1,Returning,4,0.0,0.0
4680,2024-01-14,2024-06-03,2024-01,1,Returning,4,205.97,51.49
4681,2024-04-04,,2024-04,1,Returning,3,0.0,0.0
4682,2024-03-30,,2024-03,1,Returning,1,0.0,0.0
4683,2024-02-08,,2024-02,1,Returning,1,0.0,0.0
4684,2024-01-02,,2024-01,0,New,2,0.0,0.0
4685,2024-06-15,,2024-06,1,Returning,2,0.0,0.0
4686,2024-09-20,,2024-09,1,Returning,2,0.0,0.0
4687,2024-09-11,2024-09-11,2024-09,1,Returning,1,914.64,914.64
4688,2024-02-15,2024-02-15,2024-02,1,Returning,3,8653.13,2884.38
4689,2024-03-22,,2024-03,1,Returning,4,0.0,0.0
4690,2024-01-03,,2024-01,1,Returning,6,0.0,0.0
4691,2024-08-21,,2024-08,0,New,1,0.0,0.0
4692,2024-07-01,2024-07-01,2024-07,1,Returning,2,4754.51,2377.26
4693,2024-10-11,2024-10-11,2024-10,1,Returning,2,164.45,82.22
4694,2024-08-27,2024-08-27,2024-08,0,New,1,276.81,276.81
4695,2024-01-15,,2024-01,1,Returning,3,0.0,0.0
4696,2024-11-15,,2024-11,1,Returning,2,0.0,0.0
4697,2024-03-20,,2024-03,1,Returning,2,0.0,0.0
4698,2024-02-10,,2024-02,1,Returning,4,0.0,0.0
4699,2024-06-05,,2024-06,1,Returning,2,0.0,0.0
4700,2024-04-20,,2024-04,1,Returning,2,0.0,0.0
4701,2024-04-09,,2024-04,1,Returning,2,0.0,0.0
4702,2024-11-19,,2024-11,1,Returning,1,0.0,0.0
4703,2024-03-09,2024-03-13,2024-03,1,Returning,5,1713.57,342.71
4704,2024-02-28,2024-12-10,2024-02,1,Returning,5,2722.9,544.58
4705,2024-05-30,2024-10-21,2024-05,1,Returning,2,2530.89,1265.44
4706,2024-01-04,2024-01-04,2024-01,1,Returning,4,1093.93,273.48
4707,2024-01-09,2024-01-09,2024-01,1,Returning,5,1013.44,202.69
4708,2024-09-07,,2024-09,1,Returning,1,0.0,0.0
4709,2024-09-18,2024-12-22,2024-09,1,Returning,2,2622.78,1311.39
4710,2024-10-25,2024-11-19,2024-10,0,New,3,794.66,264.89
4711,2024-01-30,2024-12-15,2024-01,1,Returning,3,244.78,81.59
4712,2024-05-05,,2024-05,1,Returning,2,0.0,0.0
4713,2024-10-02,,2024-10,1,Returning,2,0.0,0.0
4714,2024-10-08,2024-10-08,2024-10,1,Returning,2,4254.76,2127.38
4715,2024-03-01,,2024-03,0,New,2,0.0,0.0
4716,2024-02-14,2024-04-10,2024-02,1,Returning,4,1149.72,287.43
4717,2024-03-29,,2024-03,1,Returning,3,0.0,0.0
4718,2024-03-15,,2024-03,1,Returning,2,0.0,0.0
4719,2024-07-28,,2024-07,1,Returning,4,0.0,0.0
4720,2024-07-29,2024-07-29,2024-07,0,New,1,858.28,858.28
4721,2024-02-12,2024-03-07,2024-02,1,Returning,5,4242.63,848.53
4722,2024-02-14,,2024-02,1,Returning,4,0.0,0.0
4723,2024-01-14,,2024-01,1,Returning,4,0.0,0.0
4724,2024-02-15,,2024-02,1,Returning,6,0.0,0.0
4725,2024-06-03,2024-06-03,2024-06,1,Returning,5,6865.23,1373.05
4726,2024-12-10,2024-12-10,2024-12,1,Returning,1,1633.54,1633.54
4727,2024-02-09,2024-02-09,2024-02,1,Returning,2,998.24,499.12
4728,2024-01-03,2024-07-20,2024-01,0,New,4,6321.76,1580.44
4729,2024-04-03,,2024-04,1,Returning,4,0.0,0.0
4730,2024-05-09,2024-05-09,2024-05,1,Returning,2,902.54,451.27
4731,2024-04-16,2024-04-16,2024-04,1,Returning,1,1767.68,1767.68
4732,2024-01-08,2024-12-19,2024-01,1,Returning,4,1245.51,311.38
4733,2024-01-08,2024-01-08,2024-01,1,Returning,4,2331.11,582.78
4734,2024-01-17,,2024-01,1,Returning,3,0.0,0.0
4735,2024-05-09,2024-06-29,2024-05,1,Returning,5,1084.0,216.8
4736,2024-02-05,,2024-02,1,Returning,3,0.0,0.0
4737,2024-03-22,,2024-03,0,New,2,0.0,0.0
4738,2024-04-05,,2024-04,1,Returning,3,0.0,0.0
4739,2024-05-12,,2024-05,1,Returning,3,0.0,0.0
4740,2024-03-13,2024-11-17,2024-03,1,Returning,3,1905.8,635.27
4741,2024-01-31,2024-08-01,2024-01,1,Returning,3,2471.74,823.91
4742,2024-03-21,,2024-03,1,Returning,4,0.0,0.0
4743,2024-02-24,,2024-02,1,Returning,3,0.0,0.0
4744,2024-03-26,2024-11-12,2024-03,1,Returning,2,1725.16,862.58
4745,2024-03-25,2024-03-25,2024-03,1,Returning,4,183.36,45.84
4746,2024-01-26,,2024-01,1,Returning,3,0.0,0.0
4747,2024-03-26,2024-11-06,2024-03,1,Returning,3,2332.39,777.46
4748,2024-06-30,,2024-06,0,New,1,0.0,0.0
4749,2024-02-06,2024-02-06,2024-02,1,Returning,7,1955.46,279.35
4750,2024-04-19,2024-07-24,2024-04,1,Returning,3,4305.24,1435.08
4751,2024-04-29,,2024-04,0,New,5,0.0,0.0
4752,2024-03-24,2024-03-24,2024-03,1,Returning,4,2768.64,692.16
4753,2024-04-02,2024-08-12,2024-04,1,Returning,4,3126.12,781.53
4754,2024-04-13,,2024-04,1,Returning,2,0.0,0.0
4755,2024-03-22,,2024-03,1,Returning,3,0.0,0.0
4756,2024-04-23,,2024-04,1,Returning,2,0.0,0.0
4757,2024-01-20,,2024-01,1,Returning,4,0.0,0.0
4758,2024-01-15,,2024-01,1,Returning,2,0.0,0.0
4759,2024-06-08,,2024-06,1,Returning,4,0.0,0.0
4760,2024-01-26,,2024-01,1,Returning,2,0.0,0.0
4761,2024-02-04,,2024-02,0,New,1,0.0,0.0
4762,2024-09-12,,2024-09,1,Returning,1,0.0,0.0
4763,2024-02-12,,2024-02,0,New,1,0.0,0.0
4764,2024-05-05,2024-11-18,2024-05,1,Returning,4,751.09,187.77
4765,2024-05-06,,2024-05,1,Returning,5,0.0,0.0
4766,2024-01-02,2024-05-07,2024-01,1,Returning,6,885.63,147.6
4767,2024-02-28,,2024-02,1,Returning,3,0.0,0.0
4768,2024-03-19,,2024-03,1,Returning,2,0.0,0.0
4769,2024-01-11,,2024-01,1,Returning,6,0.0,0.0
4770,2024-02-09,2024-02-09,2024-02,1,Returning,3,942.8,314.27
4771,2024-02-06,,2024-02,1,Returning,2,0.0,0.0
4772,2024-09-20,,2024-09,1,Returning,1,0.0,0.0
4773,2024-01-28,,2024-01,1,Returning,5,0.0,0.0
4774,2024-03-26,2024-10-02,2024-03,1,Returning,3,786.74,262.25
4775,2024-08-03,,2024-08,0,New,1,0.0,0.0
4776,2024-08-08,,2024-08,1,Returning,2,0.0,0.0
4777,2024-01-05,,2024-01,1,Returning,5,0.0,0.0
4778,2024-03-18,,2024-03,1,Returning,1,0.0,0.0
4779,2024-01-24,,2024-01,1,Returning,4,0.0,0.0
4780,2024-04-07,2024-04-07,2024-04,1,Returning,4,3309.3,827.32
4781,2024-02-01,,2024-02,1,Returning,5,0.0,0.0
4783,2024-03-02,,2024-03,1,Returning,2,0.0,0.0
4784,2024-01-24,,2024-01,1,Returning,3,0.0,0.0
4785,2024-03-10,,2024-03,0,New,1,0.0,0.0
4786,2024-03-07,2024-03-07,2024-03,1,Returning,6,5536.85,922.81
4787,2024-04-10,2024-04-10,2024-04,1,Returning,3,7657.8,2552.6
4788,2024-01-17,,2024-01,1,Returning,4,0.0,0.0
4789,2024-05-01,2024-12-15,2024-05,1,Returning,2,273.35,136.68
4790,2024-03-10,,2024-03,0,New,3,0.0,0.0
4791,2024-01-01,,2024-01,1,Returning,3,0.0,0.0
4792,2024-06-09,,2024-06,1,Returning,1,0.0,0.0
4793,2024-01-31,,2024-01,1,Returning,2,0.0,0.0
4794,2024-02-19,,2024-02,1,Returning,3,0.0,0.0
4795,2024-08-06,,2024-08,1,Returning,2,0.0,0.0
4796,2024-03-16,2024-03-16,2024-03,1,Returning,4,735.32,183.83
4797,2024-03-11,2024-03-11,2024-03,1,Returning,3,1116.86,372.29
4798,2024-08-05,2024-08-05,2024-08,1,Returning,3,9076.93,3025.64
4799,2024-08-07,,2024-08,1,Returning,4,0.0,0.0
4800,2024-03-01,2024-08-30,2024-03,1,Returning,2,1995.76,997.88
4801,2024-05-06,,2024-05,1,Returning,3,0.0,0.0
4802,2024-07-25,,2024-07,1,Returning,2,0.0,0.0
4803,2024-02-23,,2024-02,0,New,2,0.0,0.0
4804,2024-03-25,2024-05-15,2024-03,1,Returning,5,1535.82,307.16
4805,2024-01-09,2024-02-16,2024-01,1,Returning,6,792.16,132.03
4806,2024-03-19,,2024-03,1,Returning,3,0.0,0.0
4807,2024-01-17,,2024-01,0,New,1,0.0,0.0
4809,2024-01-08,2024-06-28,2024-01,1,Returning,4,3851.35,962.84
4810,2024-05-04,2024-05-04,2024-05,1,Returning,3,1880.1,626.7
4811,2024-01-18,2024-07-29,2024-01,1,Returning,4,1429.28,357.32
4812,2024-02-27,,2024-02,1,Returning,3,0.0,0.0
4813,2024-09-04,2024-09-06,2024-09,1,Returning,4,3862.44,965.61
4814,2024-02-06,2024-02-06,2024-02,1,Returning,2,1264.95,632.48
4815,2024-01-08,,2024-01,1,Returning,4,0.0,0.0
4816,2024-04-08,2024-05-10,2024-04,1,Returning,3,6170.93,2056.98
4817,2024-07-01,,2024-07,1,Returning,1,0.0,0.0
4818,2024-02-25,2024-02-25,2024-02,1,Returning,6,6372.86,1062.14
4819,2024-01-03,2024-11-20,2024-01,1,Returning,5,1279.72,255.94
4820,2024-07-15,2024-07-15,2024-07,1,Returning,2,2950.38,1475.19
4821,2024-09-26,2024-09-26,2024-09,1,Returning,1,1836.24,1836.24
4822,2024-02-20,2024-05-12,2024-02,1,Returning,4,8346.2,2086.55
4823,2024-09-25,,2024-09,1,Returning,2,0.0,0.0
4824,2024-05-16,,2024-05,1,Returning,3,0.0,0.0
4825,2024-03-29,2024-07-06,2024-03,1,Returning,3,1490.6,496.87
4826,2024-05-20,,2024-05,1,Returning,2,0.0,0.0
4827,2024-02-16,2024-06-08,2024-02,1,Returning,3,2221.98,740.66
4828,2024-03-18,,2024-03,1,Returning,6,0.0,0.0
4829,2024-08-08,2024-12-16,2024-08,1,Returning,3,568.17,189.39
4830,2024-01-01,2024-01-01,2024-01,1,Returning,5,1547.7,309.54
4831,2024-02-22,,2024-02,1,Returning,3,0.0,0.0
4832,2024-03-28,2024-05-04,2024-03,1,Returning,3,1990.24,663.41
4833,2024-01-10,2024-01-10,2024-01,1,Returning,4,3596.6,899.15
4834,2024-04-13,,2024-04,0,New,1,0.0,0.0
4835,2024-05-19,,2024-05,1,Returning,2,0.0,0.0
4836,2024-04-08,2024-04-08,2024-04,1,Returning,3,666.77,222.26
4837,2024-11-27,,2024-11,1,Returning,1,0.0,0.0
4839,2024-01-17,,2024-01,1,Returning,2,0.0,0.0
4840,2024-08-20,,2024-08,1,Returning,4,0.0,0.0
4841,2024-04-07,2024-11-22,2024-04,1,Returning,3,2304.57,768.19
4842,2024-04-11,2024-12-15,2024-04,1,Returning,2,676.41,338.2
4843,2024-05-11,,2024-05,1,Returning,1,0.0,0.0
4844,2024-12-16,,2024-12,0,New,1,0.0,0.0
4846,2024-01-08,2024-01-08,2024-01,1,Returning,4,4914.88,1228.72
4847,2024-03-13,2024-03-13,2024-03,1,Returning,2,4287.6,2143.8
4848,2024-02-16,,2024-02,1,Returning,1,0.0,0.0
4849,2024-02-16,,2024-02,0,New,2,0.0,0.0
4850,2024-01-06,2024-04-27,2024-01,1,Returning,6,1923.75,320.62
4851,2024-06-06,2024-06-08,2024-06,1,Returning,5,2957.42,591.48
4852,2024-08-22,2024-11-14,2024-08,1,Returning,2,1511.68,755.84
4853,2024-03-02,2024-12-05,2024-03,1,Returning,6,1440.87,240.14
4854,2024-01-18,2024-01-18,2024-01,1,Returning,5,1240.29,248.06
4855,2024-03-03,,2024-03,1,Returning,5,0.0,0.0
4856,2024-02-09,2024-11-16,2024-02,1,Returning,5,1059.04,211.81
4857,2024-01-08,2024-10-20,2024-01,1,Returning,4,5463.21,1365.8
4858,2024-03-09,2024-09-05,2024-03,1,Returning,4,404.22,101.06
4860,2024-04-28,2024-04-28,2024-04,1,Returning,1,1047.66,1047.66
4861,2024-01-09,2024-01-09,2024-01,1,Returning,4,2796.2,699.05
4862,2024-01-13,2024-03-31,2024-01,1,Returning,4,488.26,122.06
4863,2024-03-02,2024-06-23,2024-03,1,Returning,4,4157.91,1039.48
4864,2024-03-13,2024-03-13,2024-03,1,Returning,6,2406.74,401.12
4865,2024-07-16,2024-07-16,2024-07,1,Returning,1,1068.18,1068.18
4866,2024-02-12,2024-02-12,2024-02,1,Returning,3,6544.44,2181.48
4867,2024-08-12,,2024-08,1,Returning,1,0.0,0.0
4868,2024-05-16,,2024-05,1,Returning,3,0.0,0.0
4869,2024-04-18,2024-08-01,2024-04,1,Returning,4,2169.25,542.31
4870,2024-05-26,2024-05-26,2024-05,1,Returning,1,898.68,898.68
4871,2024-08-19,,2024-08,1,Returning,2,0.0,0.0
4873,2024-06-21,,2024-06,1,Returning,1,0.0,0.0
4874,2024-02-20,,2024-02,1,Returning,2,0.0,0.0
4875,2024-03-24,2024-08-13,2024-03,1,Returning,4,2180.9,545.22
4876,2024-03-16,2024-03-16,2024-03,1,Returning,3,1527.08,509.03
4877,2024-01-07,2024-06-27,2024-01,1,Returning,3,2775.81,925.27
4878,2024-02-02,,2024-02,0,New,2,0.0,0.0
4879,2024-01-03,2024-01-03,2024-01,1,Returning,4,8158.59,2039.65
4880,2024-10-06,,2024-10,1,Returning,1,0.0,0.0
4881,2024-02-07,,2024-02,1,Returning,5,0.0,0.0
4882,2024-08-19,2024-08-19,2024-08,1,Returning,4,1967.73,491.93
4883,2024-06-22,2024-06-22,2024-06,1,Returning,2,2364.35,1182.18
4884,2024-01-20,2024-04-07,2024-01,1,Returning,6,3392.89,565.48
4886,2024-02-24,2024-09-03,2024-02,1,Returning,4,1225.46,306.36
4887,2024-02-06,2024-10-29,2024-02,1,Returning,6,3840.19,640.03
4888,2024-04-10,,2024-04,1,Returning,4,0.0,0.0
4889,2024-11-25,,2024-11,1,Returning,1,0.0,0.0
4890,2024-06-25,2024-12-28,2024-06,1,Returning,4,568.79,142.2
4891,2024-01-13,2024-01-13,2024-01,1,Returning,2,1709.76,854.88
4892,2024-02-20,2024-02-20,2024-02,1,Returning,3,1010.33,336.78
4893,2024-04-06,,2024-04,0,New,1,0.0,0.0
4895,2024-02-18,,2024-02,1,Returning,1,0.0,0.0
4896,2024-02-25,2024-08-04,2024-02,1,Returning,4,1024.17,256.04
4897,2024-02-27,2024-02-27,2024-02,1,Returning,3,551.66,183.89
4898,2024-01-02,,2024-01,1,Returning,3,0.0,0.0
4899,2024-10-13,2024-10-13,2024-10,0,New,1,600.81,600.81
4900,2024-06-20,2024-06-20,2024-06,1,Returning,3,1777.66,592.55
4901,2024-04-14,2024-04-14,2024-04,1,Returning,2,3558.64,1779.32
4902,2024-03-05,,2024-03,1,Returning,6,0.0,0.0
4903,2024-01-27,2024-01-27,2024-01,1,Returning,5,4042.13,808.43
4904,2024-07-07,2024-07-07,2024-07,1,Returning,3,1223.08,407.69
4905,2024-02-12,,2024-02,1,Returning,4,0.0,0.0
4906,2024-02-22,2024-10-05,2024-02,1,Returning,4,1877.35,469.34
4907,2024-04-27,2024-04-27,2024-04,1,Returning,2,1197.76,598.88
4908,2024-02-26,2024-02-26,2024-02,1,Returning,4,1773.84,443.46
4909,2024-04-04,,2024-04,1,Returning,4,0.0,0.0
4910,2024-07-01,2024-12-22,2024-07,1,Returning,3,1676.0,558.67
4911,2024-04-24,,2024-04,1,Returning,4,0.0,0.0
4912,2024-01-21,2024-04-02,2024-01,1,Returning,7,5631.18,804.45
4913,2024-06-27,,2024-06,1,Returning,2,0.0,0.0
4914,2024-03-14,,2024-03,0,New,4,0.0,0.0
4915,2024-02-04,2024-08-19,2024-02,1,Returning,5,3262.0,652.4
4916,2024-06-01,,2024-06,1,Returning,2,0.0,0.0
4917,2024-01-31,,2024-01,1,Returning,2,0.0,0.0
4918,2024-04-19,,2024-04,1,Returning,3,0.0,0.0
4919,2024-02-17,,2024-02,1,Returning,2,0.0,0.0
4920,2024-09-11,2024-12-18,2024-09,1,Returning,2,1679.13,839.56
4921,2024-01-14,,2024-01,1,Returning,3,0.0,0.0
4922,2024-02-13,2024-02-13,2024-02,1,Returning,1,483.1,483.1
4923,2024-08-28,,2024-08,1,Returning,2,0.0,0.0
4924,2024-01-18,,2024-01,1,Returning,3,0.0,0.0
4925,2024-06-23,2024-06-23,2024-06,1,Returning,2,484.65,242.32
4926,2024-02-28,,2024-02,1,Returning,3,0.0,0.0
4927,2024-05-04,2024-05-04,2024-05,1,Returning,5,3224.07,644.81
4928,2024-08-12,,2024-08,0,New,1,0.0,0.0
4929,2024-04-05,2024-04-05,2024-04,1,Returning,5,687.46,137.49
4930,2024-01-15,2024-11-12,2024-01,1,Returning,4,2446.4,611.6
4931,2024-04-06,,2024-04,0,New,2,0.0,0.0
4932,2024-04-11,,2024-04,1,Returning,4,0.0,0.0
4933,2024-02-14,2024-02-14,2024-02,1,Returning,6,2719.84,453.31
4934,2024-04-03,,2024-04,1,Returning,1,0.0,0.0
4935,2024-04-17,,2024-04,0,New,1,0.0,0.0
4936,2024-02-09,,2024-02,1,Returning,4,0.0,0.0
4937,2024-03-07,2024-03-07,2024-03,1,Returning,2,3209.76,1604.88
4938,2024-02-07,2024-05-03,2024-02,1,Returning,3,1386.1,462.03
4939,2024-03-25,2024-07-01,2024-03,1,Returning,3,6339.5,2113.17
4940,2024-01-22,2024-10-02,2024-01,1,Returning,7,1604.26,229.18
4941,2024-06-06,2024-06-10,2024-06,1,Returning,4,1640.37,410.09
4942,2024-02-08,,2024-02,0,New,1,0.0,0.0
4943,2024-05-17,2024-10-30,2024-05,0,New,5,2549.12,509.82
4944,2024-03-14,2024-03-14,2024-03,1,Returning,3,1870.42,623.47
4945,2024-07-14,,2024-07,1,Returning,4,0.0,0.0
4946,2024-08-02,,2024-08,1,Returning,2,0.0,0.0
4948,2024-01-03,,2024-01,1,Returning,5,0.0,0.0
4949,2024-01-30,2024-01-30,2024-01,1,Returning,4,8753.49,2188.37
4950,2024-08-19,2024-08-19,2024-08,1,Returning,2,5362.47,2681.24
4951,2024-06-02,,2024-06,1,Returning,2,0.0,0.0
4952,2024-02-14,2024-09-12,2024-02,1,Returning,5,1834.4,366.88
4953,2024-02-10,2024-12-14,2024-02,1,Returning,4,3283.82,820.96
4954,2024-01-25,,2024-01,1,Returning,4,0.0,0.0
4955,2024-08-23,,2024-08,1,Returning,2,0.0,0.0
4956,2024-07-04,2024-07-04,2024-07,1,Returning,3,1199.66,399.89
4957,2024-03-31,,2024-03,1,Returning,3,0.0,0.0
4958,2024-04-30,,2024-04,1,Returning,4,0.0,0.0
4959,2024-01-08,2024-01-08,2024-01,1,Returning,3,7128.19,2376.06
4960,2024-02-16,2024-04-05,2024-02,1,Returning,5,2946.5,589.3
4961,2024-10-15,,2024-10,0,New,1,0.0,0.0
4962,2024-01-31,,2024-01,1,Returning,6,0.0,0.0
4963,2024-04-11,,2024-04,0,New,1,0.0,0.0
4964,2024-05-03,2024-05-03,2024-05,1,Returning,3,772.32,257.44
4965,2024-03-22,2024-05-09,2024-03,1,Returning,4,5348.71,1337.18
4966,2024-06-10,,2024-06,0,New,2,0.0,0.0
4967,2024-01-13,,2024-01,1,Returning,1,0.0,0.0
4968,2024-03-06,,2024-03,1,Returning,5,0.0,0.0
4969,2024-05-23,,2024-05,1,Returning,3,0.0,0.0
4970,2024-01-08,,2024-01,1,Returning,5,0.0,0.0
4971,2024-04-13,,2024-04,1,Returning,1,0.0,0.0
4972,2024-04-05,2024-04-05,2024-04,0,New,1,150.38,150.38
4973,2024-05-22,,2024-05,1,Returning,4,0.0,0.0
4974,2024-07-31,,2024-07,1,Returning,2,0.0,0.0
4975,2024-06-01,,2024-06,1,Returning,2,0.0,0.0
4976,2024-11-25,,2024-11,1,Returning,1,0.0,0.0
4977,2024-06-22,,2024-06,0,New,1,0.0,0.0
4978,2024-01-03,,2024-01,1,Returning,3,0.0,0.0
4979,2024-04-17,,2024-04,1,Returning,1,0.0,0.0
4980,2024-05-07,2024-05-07,2024-05,1,Returning,2,1369.58,684.79
4981,2024-12-25,2024-12-25,2024-12,1,Returning,1,458.07,458.07
4982,2024-08-07,2024-08-07,2024-08,1,Returning,2,3112.16,1556.08
4983,2024-01-03,2024-05-05,2024-01,1,Returning,6,79.71,13.28
4984,2024-05-29,2024-05-29,2024-05,1,Returning,3,5128.49,1709.5
4985,2024-04-24,2024-04-24,2024-04,1,Returning,4,1006.89,251.72
4986,2024-08-06,2024-08-06,2024-08,1,Returning,2,6459.74,3229.87
4987,2024-05-08,,2024-05,1,Returning,1,0.0,0.0
4988,2024-01-30,,2024-01,1,Returning,3,0.0,0.0
4989,2024-03-03,,2024-03,1,Returning,2,0.0,0.0
4990,2024-07-04,,2024-07,1,Returning,1,0.0,0.0
4991,2024-06-08,,2024-06,1,Returning,2,0.0,0.0
4992,2024-11-20,,2024-11,0,New,1,0.0,0.0
4993,2024-01-11,2024-05-18,2024-01,1,Returning,7,3796.27,542.32
4995,2024-05-02,2024-09-03,2024-05,1,Returning,4,1183.12,295.78
4996,2024-04-26,,2024-04,1,Returning,1,0.0,0.0
4998,2024-01-26,2024-09-10,2024-01,0,New,2,1850.24,925.12
4999,2024-01-25,2024-06-18,2024-01,1,Returning,5,3064.19,612.84
5000,2024-07-25,,2024-07,0,New,1,0.0,0.0
5001,2024-06-29,2024-12-08,2024-06,1,Returning,3,1028.84,342.95
5002,2024-06-29,,2024-06,0,New,1,0.0,0.0
5003,2024-02-21,,2024-02,1,Returning,5,0.0,0.0
5004,2024-05-01,2024-05-01,2024-05,1,Returning,4,8443.94,2110.98
5005,2024-02-01,,2024-02,1,Returning,3,0.0,0.0
5006,2024-05-13,,2024-05,1,Returning,4,0.0,0.0
5008,2024-01-13,,2024-01,1,Returning,3,0.0,0.0
5009,2024-05-11,,2024-05,1,Returning,3,0.0,0.0
5010,2024-01-30,2024-01-30,2024-01,0,New,2,4216.62,2108.31
5011,2024-01-18,,2024-01,1,Returning,3,0.0,0.0
5012,2024-03-07,2024-12-28,2024-03,1,Returning,2,333.74,166.87
5013,2024-02-02,2024-02-02,2024-02,1,Returning,3,4122.15,1374.05
5014,2024-04-03,2024-10-23,2024-04,1,Returning,4,152.16,38.04
5015,2024-06-14,2024-06-14,2024-06,1,Returning,2,529.96,264.98
5016,2024-01-06,,2024-01,1,Returning,3,0.0,0.0
5017,2024-09-22,,2024-09,1,Returning,2,0.0,0.0
5018,2024-02-25,2024-04-30,2024-02,1,Returning,6,4148.03,691.34
5020,2024-01-12,,2024-01,1,Returning,5,0.0,0.0
5021,2024-12-26,,2024-12,0,New,1,0.0,0.0
5022,2024-03-14,2024-08-26,2024-03,1,Returning,8,474.8,59.35
5023,2024-04-01,,2024-04,1,Returning,2,0.0,0.0
5024,2024-02-29,,2024-02,1,Returning,5,0.0,0.0
5025,2024-05-18,,2024-05,1,Returning,2,0.0,0.0
5026,2024-03-04,2024-03-04,2024-03,1,Returning,3,2539.03,846.34
5027,2024-05-15,,2024-05,1,Returning,2,0.0,0.0
5028,2024-01-16,2024-11-19,2024-01,1,Returning,4,2863.78,715.94
5030,2024-06-27,2024-06-27,2024-06,1,Returning,2,2261.92,1130.96
5031,2024-08-24,,2024-08,1,Returning,2,0.0,0.0
5032,2024-11-12,2024-11-12,2024-11,1,Returning,2,5641.27,2820.64
5033,2024-04-23,2024-08-23,2024-04,1,Returning,6,868.47,144.74
5034,2024-01-17,2024-02-01,2024-01,1,Returning,5,784.35,156.87
5035,2024-01-02,,2024-01,1,Returning,1,0.0,0.0
5036,2024-01-10,,2024-01,1,Returning,4,0.0,0.0
5037,2024-01-03,2024-01-03,2024-01,1,Returning,6,1138.6,189.77
5038,2024-01-02,2024-01-22,2024-01,1,Returning,9,2512.57,279.17
5039,2024-03-14,2024-03-14,2024-03,1,Returning,1,5867.1,5867.1
5040,2024-07-01,,2024-07,1,Returning,3,0.0,0.0
5041,2024-03-08,,2024-03,1,Returning,4,0.0,0.0
5043,2024-06-17,,2024-06,1,Returning,5,0.0,0.0
5044,2024-03-25,,2024-03,1,Returning,4,0.0,0.0
5045,2024-02-08,2024-02-08,2024-02,1,Returning,4,1715.42,428.86
5046,2024-07-28,2024-08-22,2024-07,1,Returning,2,3983.36,1991.68
5047,2024-05-13,2024-05-13,2024-05,0,New,1,2393.85,2393.85
5048,2024-02-02,2024-02-02,2024-02,1,Returning,2,3428.31,1714.16
5049,2024-04-07,,2024-04,1,Returning,1,0.0,0.0
5050,2024-04-13,2024-04-13,2024-04,1,Returning,1,2751.56,2751.56
5051,2024-12-01,,2024-12,1,Returning,1,0.0,0.0
5053,2024-01-01,,2024-01,1,Returning,7,0.0,0.0
5054,2024-01-29,2024-07-04,2024-01,1,Returning,4,335.14,83.78
5055,2024-01-15,2024-02-26,2024-01,1,Returning,3,356.62,118.87
5056,2024-06-17,2024-09-30,2024-06,1,Returning,2,1225.19,612.6
5057,2024-01-11,,2024-01,1,Returning,5,0.0,0.0
5058,2024-02-24,,2024-02,0,New,3,0.0,0.0
5059,2024-02-08,2024-03-07,2024-02,1,Returning,5,3399.31,679.86
5060,2024-01-20,2024-12-13,2024-01,1,Returning,4,5304.18,1326.04
5061,2024-01-22,2024-08-10,2024-01,1,Returning,3,1104.81,368.27
5062,2024-06-20,,2024-06,1,Returning,3,0.0,0.0
5063,2024-01-15,,2024-01,1,Returning,4,0.0,0.0
5064,2024-04-24,2024-04-24,2024-04,1,Returning,3,685.66,228.55
5065,2024-02-14,,2024-02,1,Returning,3,0.0,0.0
5066,2024-01-15,2024-01-15,2024-01,1,Returning,2,6746.0,3373.0
5067,2024-02-23,2024-02-23,2024-02,1,Returning,2,1183.0,591.5
5068,2024-10-12,,2024-10,1,Returning,1,0.0,0.0
5069,2024-05-23,2024-06-28,2024-05,1,Returning,6,1020.28,170.05
5070,2024-03-04,,2024-03,1,Returning,2,0.0,0.0
5071,2024-03-23,2024-03-23,2024-03,1,Returning,4,1725.08,431.27
5072,2024-06-03,,2024-06,1,Returning,4,0.0,0.0
5073,2024-08-30,,2024-08,1,Returning,2,0.0,0.0
5074,2024-07-15,2024-08-02,2024-07,1,Returning,2,105.26,52.63
5075,2024-02-26,2024-03-01,2024-02,1,Returning,5,1648.8,329.76
5076,2024-09-08,,2024-09,0,New,1,0.0,0.0
5077,2024-12-20,,2024-12,1,Returning,1,0.0,0.0
5078,2024-10-16,,2024-10,1,Returning,1,0.0,0.0
5079,2024-01-01,2024-03-07,2024-01,1,Returning,8,1421.55,177.69
5081,2024-05-18,2024-05-18,2024-05,1,Returning,1,2189.33,2189.33
5082,2024-03-29,2024-04-14,2024-03,1,Returning,3,2299.04,766.35
5083,2024-02-26,2024-02-26,2024-02,1,Returning,1,286.18,286.18
5084,2024-06-17,,2024-06,1,Returning,3,0.0,0.0
5085,2024-05-29,,2024-05,1,Returning,2,0.0,0.0
