session_id,date_key,visit_date,customer_id,product_id,marketing_channel_id,device_type_id,location_id,pages_viewed,time_on_site_sec,cart_flag,order_flag,abandon_flag,quantity,unit_price,discount_amount,discount_percent,revenue,session_duration_bucket,user_type,session_count
15448,20241027,2024-10-27,8176,202,1,0,20,2,1632,0,0,0,3,1742.43,0.0,0,0.0,Very Long,0,1
15449,20241116,2024-11-16,8708,759,5,1,54,21,1251,1,1,0,4,1023.15,204.63,5,3887.97,Long,1,1
15450,20240901,2024-09-01,9554,342,1,0,166,20,1787,0,0,0,3,1590.91,0.0,0,0.0,Very Long,1,1
15451,20241029,2024-10-29,4538,658,5,0,108,18,977,1,1,0,1,959.99,96.0,10,863.99,Long,1,1
15452,20240527,2024-05-27,9114,89,3,1,27,10,10,0,0,0,2,896.8,448.4,25,0.0,Very Short,0,1
15453,20241011,2024-10-11,2060,336,1,0,158,18,818,0,0,0,2,511.88,153.56,15,0.0,Short,0,1
15454,20240627,2024-06-27,4354,582,5,0,23,20,712,0,0,0,1,338.95,0.0,0,0.0,Short,0,1
15455,20241016,2024-10-16,3393,582,3,0,9,2,1682,0,0,0,4,168.22,0.0,0,0.0,Very Long,0,1
15456,20240223,2024-02-23,9306,274,5,1,106,8,94,1,0,1,4,522.3,0.0,0,0.0,Very Short,1,1
15457,20240418,2024-04-18,6399,892,3,0,50,9,1084,0,0,0,3,1633.01,489.9,10,0.0,Long,1,1
15458,20240319,2024-03-19,4292,7,2,1,65,19,1407,1,1,0,2,342.38,34.24,5,650.52,Very Long,1,1
15459,20240528,2024-05-28,2368,299,3,1,99,4,50,1,0,1,3,667.48,0.0,0,0.0,Very Short,0,1
15460,20241024,2024-10-24,8046,799,0,0,206,14,962,0,0,0,1,1725.06,0.0,0,0.0,Long,0,1
15461,20240211,2024-02-11,6893,216,1,1,157,12,1521,0,0,0,3,118.75,17.81,5,0.0,Very Long,0,1
15462,20240923,2024-09-23,8675,149,1,1,92,16,811,0,0,0,3,461.83,0.0,0,0.0,Short,1,1
15463,20241030,2024-10-30,4943,691,5,1,159,1,1404,1,1,0,4,637.28,0.0,0,2549.12,Very Long,0,1
15464,20240901,2024-09-01,2349,882,2,1,121,11,523,1,1,0,4,1028.39,617.03,15,3496.53,Short,1,1
15465,20240823,2024-08-23,4009,59,4,1,106,22,1420,0,0,0,1,1822.83,273.42,15,0.0,Very Long,1,1
15466,20240220,2024-02-20,6580,62,1,0,154,20,975,1,0,1,4,702.12,421.27,15,0.0,Long,1,1
15467,20240811,2024-08-11,3168,633,5,1,81,8,595,1,0,1,2,608.9,182.67,15,0.0,Short,0,1
15468,20240323,2024-03-23,1636,587,5,0,135,1,36,1,0,1,4,1444.62,577.85,10,0.0,Very Short,1,1
15469,20240330,2024-03-30,8409,552,4,2,22,7,567,0,0,0,4,1027.82,0.0,0,0.0,Short,0,1
15470,20241110,2024-11-10,5774,881,0,1,49,3,1042,1,0,1,1,772.37,77.24,10,0.0,Long,1,1
15471,20240812,2024-08-12,4569,538,4,1,136,16,845,0,0,0,2,222.77,89.11,20,0.0,Short,0,1
15472,20241228,2024-12-28,5975,62,3,1,65,21,196,0,0,0,1,1591.93,238.79,15,0.0,Very Short,0,1
15473,20240614,2024-06-14,7645,346,0,0,184,22,1140,1,0,1,3,813.91,366.26,15,0.0,Long,1,1
15474,20240510,2024-05-10,1012,432,3,0,37,23,1334,0,0,0,1,738.03,110.7,15,0.0,Long,1,1
15475,20241229,2024-12-29,4962,45,0,0,44,2,351,0,0,0,1,959.14,0.0,0,0.0,Very Short,1,1
15476,20240815,2024-08-15,3287,695,5,1,27,16,1669,1,0,1,4,339.87,0.0,0,0.0,Very Long,0,1
15477,20241111,2024-11-11,1826,550,4,1,210,19,1635,1,0,1,3,1182.11,177.32,5,0.0,Very Long,0,1
15478,20240117,2024-01-17,1323,631,5,0,126,10,148,0,0,0,4,1705.34,1023.2,15,0.0,Very Short,1,1
15479,20240710,2024-07-10,4964,246,5,1,82,7,557,1,0,1,3,422.72,0.0,0,0.0,Short,1,1
15480,20241025,2024-10-25,5895,443,0,0,200,22,323,0,0,0,3,623.49,0.0,0,0.0,Very Short,0,1
15481,20241022,2024-10-22,5568,449,2,1,126,13,811,1,1,0,2,395.92,0.0,0,791.84,Short,1,1
15482,20240917,2024-09-17,8045,252,2,0,203,5,854,0,0,0,4,160.2,128.16,20,0.0,Short,0,1
15483,20240301,2024-03-01,5120,588,3,1,19,9,1126,1,1,0,3,695.29,0.0,0,2085.87,Long,0,1
15484,20240718,2024-07-18,6308,415,1,1,199,22,417,0,0,0,3,264.41,0.0,0,0.0,Very Short,0,1
15485,20240207,2024-02-07,8345,198,3,1,192,12,1498,1,0,1,3,139.14,20.87,5,0.0,Very Long,0,1
15486,20241019,2024-10-19,6914,805,0,1,84,2,316,0,0,0,2,1646.78,164.68,5,0.0,Very Short,0,1
15487,20240818,2024-08-18,9196,121,0,1,223,9,1183,1,0,1,3,1263.8,568.71,15,0.0,Long,1,1
15488,20240311,2024-03-11,2994,189,0,1,208,16,99,0,0,0,1,301.86,30.19,10,0.0,Very Short,0,1
15489,20240922,2024-09-22,8080,250,4,0,200,11,1090,1,1,0,2,678.13,271.25,20,1085.01,Long,0,1
15490,20240919,2024-09-19,7269,164,2,0,73,22,875,1,1,0,1,1107.95,221.59,20,886.36,Short,1,1
15491,20240120,2024-01-20,6244,569,2,0,217,10,1067,1,0,1,3,107.58,32.27,10,0.0,Long,1,1
15492,20240202,2024-02-02,1033,18,5,1,33,8,49,1,1,0,1,601.12,30.06,5,571.06,Very Short,1,1
15493,20240314,2024-03-14,5872,654,5,1,134,23,806,1,0,1,4,333.17,266.54,20,0.0,Short,1,1
15494,20240126,2024-01-26,8725,604,1,0,170,14,1684,1,0,1,3,1643.55,739.6,15,0.0,Very Long,1,1
15495,20240715,2024-07-15,6800,56,4,0,121,3,1265,0,0,0,1,924.51,46.23,5,0.0,Long,0,1
15496,20241117,2024-11-17,1045,544,2,1,148,21,959,0,0,0,4,618.46,247.38,10,0.0,Long,1,1
15497,20240123,2024-01-23,3590,251,4,1,190,18,1759,0,0,0,2,1836.22,0.0,0,0.0,Very Long,1,1
15498,20240812,2024-08-12,6123,580,3,1,193,19,446,1,0,1,3,856.0,0.0,0,0.0,Very Short,0,1
15499,20240603,2024-06-03,8305,846,2,1,197,15,723,1,1,0,1,568.95,113.79,20,455.16,Short,1,1
15500,20241101,2024-11-01,5003,593,5,0,35,7,925,0,0,0,3,1786.36,1071.82,20,0.0,Long,1,1
15501,20240624,2024-06-24,8710,142,2,1,51,9,901,1,1,0,4,162.09,97.25,15,551.11,Short,0,1
15502,20240901,2024-09-01,8161,422,3,1,13,10,642,1,1,0,1,530.71,0.0,0,530.71,Short,1,1
15503,20241202,2024-12-02,3404,817,0,1,202,12,1363,1,1,0,2,677.85,0.0,0,1355.7,Very Long,1,1
15504,20240219,2024-02-19,2754,476,1,0,178,24,70,1,0,1,4,625.44,625.44,25,0.0,Very Short,0,1
15505,20240425,2024-04-25,9124,7,2,1,20,12,1346,1,0,1,1,289.05,43.36,15,0.0,Long,1,1
15506,20240408,2024-04-08,6302,778,4,0,65,6,49,1,1,0,1,451.17,0.0,0,451.17,Very Short,1,1
15507,20240302,2024-03-02,8637,494,2,0,4,18,1621,1,0,1,1,1628.72,162.87,10,0.0,Very Long,1,1
15508,20240824,2024-08-24,9298,351,0,0,41,6,432,1,0,1,3,328.75,0.0,0,0.0,Very Short,1,1
15509,20240103,2024-01-03,4819,766,1,1,25,13,60,1,0,1,1,921.8,138.27,15,0.0,Very Short,0,1
15510,20240520,2024-05-20,1411,309,3,1,185,11,689,1,0,1,4,1484.19,0.0,0,0.0,Short,1,1
15511,20240214,2024-02-14,9180,848,0,0,176,16,887,1,0,1,3,899.9,134.98,5,0.0,Short,1,1
15512,20240812,2024-08-12,6251,553,3,0,135,3,1677,0,0,0,4,1412.82,1412.82,25,0.0,Very Long,0,1
15513,20241001,2024-10-01,2083,399,2,0,169,10,33,0,0,0,1,367.61,55.14,15,0.0,Very Short,0,1
15514,20240619,2024-06-19,5767,131,1,1,134,9,1252,1,0,1,3,706.35,317.86,15,0.0,Long,1,1
15515,20240611,2024-06-11,1251,867,3,1,54,19,993,0,0,0,3,794.72,596.04,25,0.0,Long,0,1
15516,20240613,2024-06-13,3607,849,0,1,94,14,366,0,0,0,1,1746.41,261.96,15,0.0,Very Short,0,1
15517,20240313,2024-03-13,4130,876,0,1,23,3,181,0,0,0,1,1843.45,184.35,10,0.0,Very Short,0,1
15518,20240517,2024-05-17,5088,185,4,1,25,23,1525,0,0,0,2,686.92,0.0,0,0.0,Very Long,0,1
15519,20241206,2024-12-06,6088,208,2,1,208,12,362,0,0,0,1,750.61,0.0,0,0.0,Very Short,0,1
15520,20240116,2024-01-16,8553,773,1,1,214,18,1774,1,1,0,2,1947.04,389.41,10,3504.67,Very Long,1,1
15521,20241014,2024-10-14,4162,45,3,1,127,24,804,1,1,0,4,1346.49,1077.19,20,4308.77,Short,1,1
15522,20240301,2024-03-01,7617,114,1,1,74,8,1044,0,0,0,4,212.87,170.3,20,0.0,Long,0,1
15523,20240211,2024-02-11,9477,632,5,1,192,13,724,1,1,0,4,1323.78,0.0,0,5295.12,Short,1,1
15524,20240414,2024-04-14,7735,673,3,2,25,9,314,1,0,1,1,1177.97,117.8,10,0.0,Very Short,0,1
15525,20240408,2024-04-08,3292,378,5,0,4,6,1080,1,1,0,2,734.17,0.0,0,1468.34,Long,1,1
15526,20240425,2024-04-25,7098,764,0,1,0,22,661,1,0,1,2,703.85,0.0,0,0.0,Short,1,1
15527,20241106,2024-11-06,3530,603,3,1,78,19,1320,0,0,0,4,1191.21,0.0,0,0.0,Long,1,1
15528,20241126,2024-11-26,5300,186,0,2,26,20,1002,0,0,0,3,719.8,0.0,0,0.0,Long,0,1
15529,20240909,2024-09-09,6712,23,5,0,151,19,1604,1,1,0,2,1043.02,0.0,0,2086.04,Very Long,1,1
15530,20240223,2024-02-23,3638,312,5,1,171,1,1019,1,1,0,1,440.6,110.15,25,330.45,Long,1,1
15531,20241211,2024-12-11,1034,101,4,0,146,19,1748,1,0,1,3,715.37,0.0,0,0.0,Very Long,1,1
15532,20241105,2024-11-05,8533,868,0,1,105,22,955,0,0,0,2,1412.59,282.52,10,0.0,Long,1,1
15533,20240128,2024-01-28,7547,507,1,1,197,19,1085,0,0,0,1,814.69,81.47,10,0.0,Long,0,1
15534,20240521,2024-05-21,2108,798,5,1,216,1,1304,0,0,0,1,1049.91,262.48,25,0.0,Long,1,1
15535,20241010,2024-10-10,4396,252,5,1,183,18,1766,0,0,0,3,708.6,318.87,15,0.0,Very Long,0,1
15536,20240202,2024-02-02,3354,882,4,1,121,3,222,0,0,0,4,572.69,0.0,0,0.0,Very Short,0,1
15537,20240128,2024-01-28,9798,377,1,1,124,4,182,0,0,0,2,707.98,212.39,15,0.0,Very Short,1,1
15538,20240809,2024-08-09,9475,653,3,0,220,8,765,0,0,0,1,251.53,25.15,10,0.0,Short,1,1
15539,20240502,2024-05-02,7222,406,2,1,183,23,934,1,0,1,2,278.38,0.0,0,0.0,Long,1,1
15540,20240610,2024-06-10,4966,104,1,1,177,15,1519,0,0,0,4,1070.04,0.0,0,0.0,Very Long,0,1
15541,20240930,2024-09-30,1469,569,4,0,188,20,463,0,0,0,1,1929.16,0.0,0,0.0,Short,1,1
15542,20240717,2024-07-17,3222,448,2,1,169,10,291,1,1,0,4,679.42,0.0,0,2717.68,Very Short,1,1
15543,20240916,2024-09-16,1833,437,1,0,193,19,1482,1,0,1,4,293.24,117.3,10,0.0,Very Long,0,1
15544,20240216,2024-02-16,8104,689,2,1,188,1,1719,0,0,0,3,413.04,185.87,15,0.0,Very Long,0,1
15545,20240101,2024-01-01,1793,719,1,1,209,7,567,1,0,1,3,1943.64,0.0,0,0.0,Short,0,1
15546,20240401,2024-04-01,7096,227,2,1,14,3,687,1,1,0,3,1156.89,1041.2,30,2429.47,Short,1,1
15547,20240314,2024-03-14,9572,71,1,0,89,18,409,1,0,1,3,971.19,0.0,0,0.0,Very Short,0,1
15548,20240428,2024-04-28,3771,145,1,1,12,14,768,0,0,0,1,1706.56,170.66,10,0.0,Short,0,1
15549,20241011,2024-10-11,7155,82,0,1,215,10,114,1,0,1,4,1130.65,452.26,10,0.0,Very Short,0,1
15550,20240225,2024-02-25,8911,869,1,1,147,13,1148,1,1,0,2,695.3,69.53,5,1321.07,Long,0,1
15551,20240216,2024-02-16,4848,490,0,1,42,15,838,0,0,0,3,512.97,384.73,25,0.0,Short,1,1
15552,20240314,2024-03-14,5039,16,2,1,200,2,1534,1,1,0,3,1955.7,0.0,0,5867.1,Very Long,1,1
15553,20240429,2024-04-29,2804,759,5,1,192,17,1688,1,1,0,3,952.82,285.85,10,2572.61,Very Long,1,1
15554,20240313,2024-03-13,4847,131,5,0,111,2,229,1,1,0,4,1071.9,0.0,0,4287.6,Very Short,1,1
15555,20240308,2024-03-08,8861,750,5,0,68,9,1457,1,1,0,2,1308.28,130.83,5,2485.73,Very Long,1,1
15556,20240730,2024-07-30,6969,106,2,1,162,24,643,0,0,0,3,734.41,550.81,25,0.0,Short,1,1
15557,20240210,2024-02-10,2813,229,4,1,213,5,1570,1,1,0,1,609.45,0.0,0,609.45,Very Long,0,1
15558,20240226,2024-02-26,5738,850,5,0,172,8,1785,1,1,0,3,255.69,38.35,5,728.72,Very Long,0,1
15559,20241101,2024-11-01,7359,689,5,1,7,4,869,0,0,0,1,60.45,0.0,0,0.0,Short,1,1
15560,20240107,2024-01-07,1695,574,1,1,65,1,633,0,0,0,4,366.59,73.32,5,0.0,Short,1,1
15561,20240123,2024-01-23,7869,312,2,0,207,4,1231,1,1,0,3,1115.42,167.31,5,3178.95,Long,0,1
15562,20240126,2024-01-26,2811,309,3,0,136,24,514,0,0,0,1,473.08,0.0,0,0.0,Short,0,1
15563,20240714,2024-07-14,3651,505,3,1,144,1,1540,1,1,0,2,176.13,35.23,10,317.03,Very Long,0,1
15564,20240910,2024-09-10,4746,322,0,0,100,20,1383,1,0,1,1,361.7,0.0,0,0.0,Very Long,0,1
15565,20240909,2024-09-09,5543,78,2,0,117,8,1562,1,0,1,1,1001.93,0.0,0,0.0,Very Long,1,1
15566,20240908,2024-09-08,9243,547,1,1,144,5,596,1,0,1,2,1375.57,825.34,30,0.0,Short,0,1
15567,20240122,2024-01-22,3006,315,1,2,134,18,186,1,0,1,3,88.52,53.11,20,0.0,Very Short,1,1
15568,20240505,2024-05-05,3302,266,4,0,64,1,1736,0,0,0,3,718.39,0.0,0,0.0,Very Long,0,1
15569,20240819,2024-08-19,4409,829,5,0,172,9,389,0,0,0,3,1352.0,0.0,0,0.0,Very Short,1,1
15570,20240905,2024-09-05,8714,484,0,1,13,3,1226,0,0,0,3,767.95,0.0,0,0.0,Long,1,1
15571,20240501,2024-05-01,9685,568,2,2,164,1,1530,0,0,0,4,960.96,576.58,15,0.0,Very Long,0,1
15572,20241105,2024-11-05,5089,714,2,2,4,3,352,1,0,1,4,1648.51,0.0,0,0.0,Very Short,0,1
15573,20241031,2024-10-31,7237,298,3,2,140,1,1669,1,0,1,1,281.8,28.18,10,0.0,Very Long,0,1
15574,20241006,2024-10-06,9254,95,4,1,8,16,1102,0,0,0,1,1600.46,240.07,15,0.0,Long,1,1
15575,20241018,2024-10-18,8618,329,1,2,26,5,1653,0,0,0,4,265.58,0.0,0,0.0,Very Long,0,1
15576,20241221,2024-12-21,7130,897,4,0,201,3,1411,1,0,1,2,494.65,0.0,0,0.0,Very Long,1,1
15577,20241016,2024-10-16,5864,40,4,0,175,17,123,1,1,0,2,187.63,56.29,15,318.97,Very Short,0,1
15578,20240801,2024-08-01,9858,78,5,1,185,2,513,0,0,0,2,502.27,200.91,20,0.0,Short,1,1
15579,20240525,2024-05-25,3151,213,3,1,64,19,1120,1,1,0,2,1826.0,0.0,0,3652.0,Long,1,1
15580,20240512,2024-05-12,4264,122,5,1,45,2,980,0,0,0,2,1346.66,538.66,20,0.0,Long,1,1
15581,20241027,2024-10-27,7415,606,1,1,88,15,1159,1,0,1,2,416.76,0.0,0,0.0,Long,0,1
15582,20240418,2024-04-18,1188,789,1,1,69,5,1672,1,1,0,2,317.26,31.73,5,602.79,Very Long,0,1
15583,20240817,2024-08-17,5504,157,3,0,101,19,1264,1,0,1,3,1255.95,188.39,5,0.0,Long,0,1
15584,20240702,2024-07-02,8689,380,0,0,95,13,794,0,0,0,2,752.48,0.0,0,0.0,Short,0,1
15585,20240518,2024-05-18,2591,86,3,1,93,6,518,1,1,0,2,1941.97,0.0,0,3883.94,Short,0,1
15586,20240613,2024-06-13,8227,16,3,1,58,18,417,0,0,0,3,501.92,0.0,0,0.0,Very Short,1,1
15587,20240130,2024-01-30,4711,497,5,0,83,9,1566,0,0,0,3,1461.65,0.0,0,0.0,Very Long,1,1
15588,20240915,2024-09-15,8743,93,5,0,64,1,1539,0,0,0,3,427.07,64.06,5,0.0,Very Long,0,1
15589,20240125,2024-01-25,6712,437,4,1,137,7,613,1,1,0,1,123.39,18.51,15,104.88,Short,1,1
15590,20240127,2024-01-27,2414,607,1,2,158,21,785,1,0,1,2,506.77,101.35,10,0.0,Short,0,1
15591,20240401,2024-04-01,7617,40,2,1,165,20,455,1,0,1,2,792.05,237.61,15,0.0,Short,0,1
15592,20240712,2024-07-12,1505,418,1,1,150,21,497,1,1,0,2,287.2,0.0,0,574.4,Short,0,1
15593,20240419,2024-04-19,3188,865,3,1,45,8,1423,1,1,0,1,1220.77,366.23,30,854.54,Very Long,0,1
15594,20241117,2024-11-17,8994,695,3,0,122,15,97,0,0,0,1,563.57,169.07,30,0.0,Very Short,1,1
15595,20241204,2024-12-04,8883,688,0,1,125,3,1150,1,1,0,4,202.35,242.82,30,566.58,Long,0,1
15596,20240523,2024-05-23,1416,73,1,1,101,7,187,1,0,1,3,398.12,59.72,5,0.0,Very Short,1,1
15597,20241230,2024-12-30,4415,579,5,2,149,20,742,1,0,1,2,157.48,15.75,5,0.0,Short,1,1
15598,20240202,2024-02-02,1847,815,0,0,83,5,501,0,0,0,2,1084.32,216.86,10,0.0,Short,0,1
15599,20240222,2024-02-22,3439,448,3,2,124,2,1068,1,1,0,4,270.78,162.47,15,920.65,Long,0,1
15600,20240506,2024-05-06,9706,578,3,1,107,9,374,0,0,0,4,1055.46,844.37,20,0.0,Very Short,1,1
15601,20241210,2024-12-10,2755,564,0,0,111,2,1260,1,0,1,2,578.52,115.7,10,0.0,Long,0,1
15602,20240702,2024-07-02,6772,665,1,1,24,22,160,1,1,0,3,396.7,59.5,5,1130.59,Very Short,1,1
15603,20240914,2024-09-14,8236,393,5,0,19,8,335,1,0,1,2,1423.34,427.0,15,0.0,Very Short,1,1
15604,20240826,2024-08-26,8927,841,2,1,119,17,1652,0,0,0,1,1645.89,0.0,0,0.0,Very Long,1,1
15605,20240630,2024-06-30,4187,212,1,1,147,9,402,1,0,1,2,1468.61,293.72,10,0.0,Very Short,0,1
15606,20241206,2024-12-06,7271,377,5,1,101,20,624,0,0,0,1,821.08,164.22,20,0.0,Short,1,1
15607,20241214,2024-12-14,5350,632,0,1,12,15,1657,1,0,1,2,171.73,0.0,0,0.0,Very Long,0,1
15608,20240612,2024-06-12,1965,784,5,1,212,4,211,0,0,0,3,992.87,893.58,30,0.0,Very Short,1,1
15609,20240917,2024-09-17,3005,876,5,0,73,5,512,1,0,1,2,164.26,0.0,0,0.0,Short,1,1
15610,20240815,2024-08-15,7732,333,2,1,129,24,1599,1,0,1,3,763.62,343.63,15,0.0,Very Long,1,1
15611,20240804,2024-08-04,7174,426,4,1,37,2,1754,0,0,0,2,260.1,0.0,0,0.0,Very Long,1,1
15612,20240207,2024-02-07,5689,736,1,1,224,20,1085,0,0,0,1,1722.76,0.0,0,0.0,Long,1,1
15613,20240317,2024-03-17,8028,859,5,0,103,12,915,0,0,0,3,1066.2,639.72,20,0.0,Long,1,1
15614,20241227,2024-12-27,7220,510,1,2,140,20,1625,0,0,0,3,354.32,212.59,20,0.0,Very Long,0,1
15615,20240330,2024-03-30,4054,322,1,1,159,5,1176,1,1,0,1,956.31,95.63,10,860.68,Long,1,1
15616,20240825,2024-08-25,3645,285,5,1,6,3,584,1,0,1,3,369.84,55.48,5,0.0,Short,1,1
15617,20241128,2024-11-28,9504,253,3,0,120,13,1792,1,0,1,4,246.47,98.59,10,0.0,Very Long,0,1
15618,20240807,2024-08-07,9745,694,3,1,70,3,1081,0,0,0,4,552.48,110.5,5,0.0,Long,0,1
15619,20240319,2024-03-19,1275,822,2,0,114,1,1414,0,0,0,3,348.2,0.0,0,0.0,Very Long,1,1
15620,20241109,2024-11-09,8115,889,5,1,112,7,104,0,0,0,4,1193.88,477.55,10,0.0,Very Short,0,1
15621,20240112,2024-01-12,2196,565,0,1,18,15,1737,1,0,1,2,692.73,277.09,20,0.0,Very Long,1,1
15622,20240920,2024-09-20,8750,471,0,1,150,10,970,1,1,0,1,912.11,45.61,5,866.5,Long,1,1
15623,20240407,2024-04-07,6298,410,2,0,157,19,1176,0,0,0,4,718.37,287.35,10,0.0,Long,1,1
15624,20240821,2024-08-21,7189,453,0,1,152,20,308,1,1,0,1,1283.45,64.17,5,1219.28,Very Short,0,1
15625,20240624,2024-06-24,7311,33,5,0,5,24,717,1,0,1,2,149.06,44.72,15,0.0,Short,1,1
15626,20240726,2024-07-26,6443,321,0,1,84,13,290,1,1,0,2,1506.04,301.21,10,2710.87,Very Short,1,1
15627,20240519,2024-05-19,3255,494,2,0,101,8,854,1,0,1,1,408.34,40.83,10,0.0,Short,1,1
15628,20240712,2024-07-12,8263,35,3,1,63,17,270,1,0,1,3,888.99,0.0,0,0.0,Very Short,0,1
15629,20241207,2024-12-07,5986,321,5,1,146,14,1112,0,0,0,4,673.39,673.39,25,0.0,Long,1,1
15630,20241028,2024-10-28,5904,121,0,2,23,19,260,1,0,1,4,120.39,0.0,0,0.0,Very Short,0,1
15631,20240601,2024-06-01,3865,707,1,1,176,12,1648,0,0,0,1,88.89,0.0,0,0.0,Very Long,0,1
15632,20241209,2024-12-09,1090,29,0,1,118,22,154,1,0,1,1,1328.97,66.45,5,0.0,Very Short,0,1
15633,20241120,2024-11-20,5986,320,0,2,82,21,475,1,0,1,4,366.45,439.74,30,0.0,Short,0,1
15634,20240816,2024-08-16,4105,162,0,2,207,10,373,1,0,1,2,1873.56,374.71,10,0.0,Very Short,1,1
15635,20240805,2024-08-05,6933,838,0,1,4,20,736,0,0,0,4,1303.93,260.79,5,0.0,Short,1,1
15636,20240114,2024-01-14,4280,781,0,1,135,13,80,0,0,0,3,435.91,65.39,5,0.0,Very Short,1,1
15637,20240710,2024-07-10,9754,801,1,0,183,23,1212,1,1,0,3,1135.94,0.0,0,3407.82,Long,1,1
15638,20240318,2024-03-18,7127,684,5,1,61,2,726,0,0,0,1,1751.95,262.79,15,0.0,Short,0,1
15639,20240228,2024-02-28,5100,619,0,1,39,13,165,1,0,1,4,1070.32,214.06,5,0.0,Very Short,1,1
15640,20241109,2024-11-09,7373,15,5,2,165,13,462,1,1,0,1,558.55,0.0,0,558.55,Short,1,1
15641,20240408,2024-04-08,6833,486,2,0,88,24,1015,1,0,1,1,856.15,171.23,20,0.0,Long,0,1
15642,20240812,2024-08-12,6584,652,0,0,77,21,740,0,0,0,4,828.88,165.78,5,0.0,Short,1,1
15643,20241112,2024-11-12,6201,587,3,1,104,6,755,1,1,0,4,830.63,498.38,15,2824.14,Short,1,1
15644,20240806,2024-08-06,9385,44,1,1,168,2,459,1,1,0,1,660.69,165.17,25,495.52,Short,1,1
15645,20241011,2024-10-11,3857,562,4,1,120,4,24,1,1,0,2,1499.16,299.83,10,2698.49,Very Short,0,1
15646,20241009,2024-10-09,4890,742,0,0,148,5,78,0,0,0,2,1687.86,675.14,20,0.0,Very Short,1,1
15647,20240612,2024-06-12,3277,805,5,1,112,10,1254,1,0,1,4,911.4,0.0,0,0.0,Long,0,1
15648,20241202,2024-12-02,6124,457,3,1,93,17,1070,0,0,0,2,867.08,86.71,5,0.0,Long,1,1
15649,20241127,2024-11-27,9889,208,0,0,134,15,886,0,0,0,1,1116.4,0.0,0,0.0,Short,1,1
15650,20240503,2024-05-03,6474,211,5,0,221,4,1057,1,0,1,2,317.57,95.27,15,0.0,Long,1,1
15651,20241026,2024-10-26,2861,185,5,0,45,5,1774,1,0,1,2,1202.79,240.56,10,0.0,Very Long,1,1
15652,20240307,2024-03-07,9292,483,0,1,60,22,703,1,0,1,1,1848.02,0.0,0,0.0,Short,1,1
15653,20240210,2024-02-10,8111,607,3,0,150,21,448,0,0,0,2,1357.49,0.0,0,0.0,Very Short,0,1
15654,20240712,2024-07-12,4960,723,4,1,169,13,1692,0,0,0,2,874.92,262.48,15,0.0,Very Long,1,1
15655,20240809,2024-08-09,2319,894,0,0,23,23,672,1,1,0,1,941.08,141.16,15,799.92,Short,1,1
15656,20240731,2024-07-31,4623,14,0,1,221,24,1108,1,0,1,2,1685.39,0.0,0,0.0,Long,1,1
15657,20241018,2024-10-18,8238,153,5,2,152,7,1222,1,0,1,1,1213.57,0.0,0,0.0,Long,1,1
15658,20240522,2024-05-22,6193,480,4,1,219,4,1383,1,1,0,1,771.51,0.0,0,771.51,Very Long,1,1
15659,20241022,2024-10-22,2671,759,5,0,78,19,741,1,1,0,4,646.11,0.0,0,2584.44,Short,1,1
15660,20241125,2024-11-25,2426,372,1,1,9,7,1538,0,0,0,4,490.62,196.25,10,0.0,Very Long,1,1
15661,20240203,2024-02-03,9703,807,4,0,33,4,1221,1,0,1,3,200.52,90.23,15,0.0,Long,1,1
15662,20240612,2024-06-12,5024,780,0,1,141,21,1528,1,0,1,2,1755.3,526.59,15,0.0,Very Long,1,1
15663,20240322,2024-03-22,7173,562,1,0,79,19,708,1,0,1,1,337.34,16.87,5,0.0,Short,1,1
15664,20240827,2024-08-27,4245,559,4,2,217,10,755,1,1,0,1,840.51,168.1,20,672.41,Short,1,1
15665,20240530,2024-05-30,1810,586,1,0,117,22,1218,0,0,0,3,1007.83,302.35,10,0.0,Long,1,1
15666,20240412,2024-04-12,4707,561,2,1,104,7,592,1,0,1,2,199.0,0.0,0,0.0,Short,1,1
15667,20240401,2024-04-01,7237,629,4,1,151,3,410,1,0,1,3,643.54,0.0,0,0.0,Very Short,1,1
15668,20240509,2024-05-09,3999,203,3,0,88,2,597,1,1,0,2,1269.14,380.74,15,2157.54,Short,1,1
15669,20240209,2024-02-09,6431,638,2,1,119,14,962,1,0,1,1,434.44,0.0,0,0.0,Long,0,1
15670,20240208,2024-02-08,4942,87,2,1,102,17,1605,1,0,1,2,380.55,0.0,0,0.0,Very Long,0,1
15671,20240817,2024-08-17,4037,57,5,1,197,5,297,1,0,1,3,483.07,217.38,15,0.0,Very Short,0,1
15672,20241210,2024-12-10,3294,5,0,1,114,17,120,1,0,1,3,329.8,98.94,10,0.0,Very Short,1,1
15673,20240704,2024-07-04,3346,865,4,0,199,24,26,1,0,1,1,816.1,163.22,20,0.0,Very Short,1,1
15674,20241204,2024-12-04,3301,553,2,0,90,17,1294,1,1,0,2,1962.89,0.0,0,3925.78,Long,0,1
15675,20240226,2024-02-26,7468,495,5,1,94,22,900,1,1,0,4,940.25,376.1,10,3384.9,Short,1,1
15676,20241221,2024-12-21,4035,727,0,0,209,8,1271,1,0,1,3,126.25,0.0,0,0.0,Long,1,1
15677,20240802,2024-08-02,7671,278,0,2,71,1,1560,1,0,1,1,835.39,83.54,10,0.0,Very Long,0,1
15678,20240928,2024-09-28,3799,764,4,0,72,7,276,1,0,1,2,1321.04,396.31,15,0.0,Very Short,0,1
